Movie	Mean Rating	Rating Count	Cold Index
天若有情	8.2	41333	20.362840194545942
天魔异种	4.1	1354	20.362298460338266
梦想照进现实	6.5	16931	20.355156207956963
幸福开关	7.4	481	20.353232516738764
沉睡的青春	7.1	24383	20.353066897533548
女孩舞步	6.7	539	20.35136831856143
失落的泪珠钻石	6.5	558	20.34857659460075
极恶非道	7.9	36396	20.347778673901463
中华战士	6.4	568	20.347679817415287
变身超人	6.6	18112	20.345061063441527
妈妈的职业	6.2	589	20.344297223795486
李可乐寻人记	5.9	10949	20.344276787287622
深夜食堂	5.3	6398	20.343678569877653
我爱麻烦	6.6	548	20.33885924224414
胜者即是正义 2014SP	8.5	46833	20.33651361531621
猛鬼舔人	6.3	578	20.336222404942543
华尔街	8.2	41546	20.332225265426448
四月之泪	7.5	473	20.328403658046852
偷自行车的人	8.9	54376	20.328132506715104
跛豪	8.2	41576	20.327925918506327
杀无赦II逃亡之路	4.7	810	20.327886840292546
空气人偶	7.4	28759	20.325819957598213
古惑仔情义篇之洪兴十三妹	7.2	25912	20.321652740947137
B主任和情书	6.8	529	20.320839804145994
变相怪杰2：面具之子	5.9	11013	20.31929953408769
英雄无泪	6.5	557	20.31682673389999
人民公敌2	6.5	557	20.31682673389999
蒂莫西的奇异生活	7.8	34976	20.31568547787396
我是杀人犯	7.4	28832	20.312193482043185
变态家族：长兄的新娘	6.3	577	20.305610751420385
女斗	7.1	503	20.305264869183247
如果能在天国与你相遇	7.2	495	20.305263398080566
和你在一起	7.8	35126	20.291439513389584
擒爱记	5.0	4732	20.287640264731756
书剑恩仇录	6.5	556	20.285068396793278
凯特秀之奶奶的圣诞颂歌	8.8	393	20.28327725124128
矮仔多情	6.3	15000	20.282989342998473
五月傻瓜	8.2	426	20.28279267547612
啤酒节	6.1	598	20.281832672186784
勇敢者的游戏2：太空飞行棋	6.7	19550	20.28150633667085
摩天楼	7.5	30525	20.275835040589183
天生一对	6.1	13009	20.2700712341832
登月先锋	7.2	494	20.26946718700273
雷蒙·斯尼奇的不幸历险	7.5	30562	20.269235744839392
2036来历不明	4.7	807	20.26282109071948
李洛夫奇案	5.8	633	20.261364273987287
我能说	8.8	53039	20.25885757225916
门锁	6.8	20882	20.258657326543915
爱情厨房	5.6	659	20.258318424663937
疤面煞星	8.3	43840	20.256158567331678
一声叹息	7.4	29144	20.254340519051752
大奖赛	6.8	527	20.253872263535467
女主角失格	6.5	17302	20.252816856963296
六十岁未婚	7.7	457	20.25247270274463
见鬼	7.2	26290	20.24591225394086
旧情照相馆	6.9	518	20.24546485730891
超重警官	5.9	620	20.242549617492525
克罗索巨兽	5.4	7247	20.238787459190977
人约离婚后	6.1	13108	20.236479906514585
捉迷藏	6.8	20977	20.2362377315274
救命	6.6	18545	20.231800566973984
被迫杀人	5.6	658	20.23164196718274
亚尔斯兰战记	8.7	397	20.23147944648926
男才女貌	6.4	16267	20.22798473817212
雨鳟之河	6.5	554	20.221526232325647
冰棍	7.6	463	20.21855855673194
美国黑帮	7.9	37228	20.218080803430144
穿制服的姑娘	7.7	456	20.21374343665665
芭蕾舞学院	6.9	517	20.211388007997265
和声	8.5	47802	20.21007217237009
蝙蝠侠归来	7.3	27938	20.204721403677915
九龙冰室	6.6	18662	20.2016503860124
德州电锯杀人狂3D	5.6	8798	20.199509012890385
鲨鱼惊魂夜	4.3	1963	20.19553248990383
无望的人们	8.0	436	20.193813832549427
死亡录像2	6.7	19911	20.192461368615245
我恨你的十件事	7.8	35758	20.19040765974729
猥琐传说：大电影	6.5	553	20.189742374308928
覆面系	5.2	715	20.189568121855743
透明人2	5.6	8839	20.18059728111074
赌世至尊	5.8	630	20.17794755962473
一个头两个大	7.1	25226	20.177779535005698
我是哪吒	3.9	1018	20.176999856148107
老阿姨	7.7	455	20.175001905228893
顶楼大象	4.6	3012	20.174025158789068
青蛙少年	7.4	476	20.168395690216105
斯巴达克斯	7.1	499	20.16433804104813
我的老婆是大佬3	5.9	11430	20.160027146435848
刑警兄弟	5.2	6069	20.15923389000346
乞丐博士	8.1	429	20.15882359317576
漂洋过海来爱你	3.9	1025	20.157587451812226
青春舞会皇后	6.0	12370	20.157284195990872
火车上的女孩	6.4	16523	20.15539575791965
神经侠侣	7.1	25339	20.154729539119366
莱姆酒日记	6.2	14374	20.15301538725956
青春之旅	6.3	15434	20.152467248901022
安娜和世界末日	5.8	629	20.150128627992288
僧侣	6.6	542	20.14477690852672
杀戮都市	6.6	18893	20.14267416039835
夫君	7.6	461	20.142238198739175
二十	6.9	22683	20.141953240894445
死神的精度	7.3	28288	20.1387063965621
付出与收获	6.4	16603	20.132942200585667
激情意外	6.4	561	20.129255847289063
追访有情人	7.1	498	20.12908054802906
龙虎少年队2	6.8	21439	20.12863539497284
远距离爱情	6.8	21456	20.124720370030325
爱情维修站	5.6	8963	20.12393014193225
保持爱你	6.7	20208	20.120404989421015
二十四城记	7.4	29880	20.120284365040632
深度谜案	6.7	20224	20.116553285177307
傻瓜	7.6	33001	20.115636902816426
亚当	7.8	36235	20.11532970827731
那年此时	7.3	482	20.114623476831053
坚不可摧	6.9	22832	20.109138746871498
命运晚餐	5.5	667	20.10594600446133
女人的期待	7.6	460	20.10406007058142
鬼妓回忆录	7.6	460	20.10406007058142
尸油 3D	4.3	2022	20.10303983915604
深呼吸	7.5	467	20.1030161854602
的士速递3	7.3	28481	20.10265235567587
搭讪的法则	6.4	16715	20.10168831217061
黑色维纳斯	7.9	440	20.1012816819442
第二个月亮	7.9	440	20.1012816819442
神探飞机头	7.3	28497	20.0996743947027
海伦娜之路	5.8	627	20.09447066072186
花城	6.5	550	20.09433951202597
我们天上见	8.7	52493	20.094033825649003
火车大劫案	7.1	497	20.09381269923391
霹雳火	6.8	21599	20.09191036460713
鼠胆龙威	7.2	27094	20.088371245401824
硫磺岛的来信	8.1	41535	20.085829269668956
沉默中爆发	7.8	446	20.08324924913262
功夫大师	7.8	446	20.08324924913262
至暗之时	5.4	7543	20.081766133442777
2012喜上加喜	6.1	13574	20.081696327970363
救僵清道夫	5.4	7545	20.080726272105252
绘画抑制9	8.1	427	20.076582662636405
鹿鼎记	6.9	513	20.074983480469296
沉睡的巨人	6.2	580	20.073653371584918
航时凶间	4.8	779	20.071849005504035
漆黑如夜	4.8	779	20.071849005504035
B型男友	6.2	14637	20.071360913301866
野菊之墓	8.3	415	20.065475938198183
绿芥刑警	7.1	25799	20.06194673277272
假面骑士龙骑 剧场版 EPISODE FINAL	7.9	439	20.061328688083883
阿修罗	7.3	28724	20.05760377580826
丑闻	7.4	473	20.057358275939563
柠檬	4.3	884	20.05553846180763
未来机器城	5.8	10810	20.053284661952194
热浴盆时光机	6.5	18055	20.05168449854317
夺命深渊	7.4	30278	20.049161197916867
做我的情人吧，查理·布朗	9.0	378	20.048658441227936
噩梦缠身	6.1	590	20.045712127299453
你的请求	6.2	579	20.04354318673717
明日的我与昨日的你约会	7.6	33475	20.036910979329196
米尔克	8.3	45473	20.03567239865518
机甲女神之究极神兵	4.0	1278	20.033495613518916
洗澡	8.3	45499	20.03222630514342
硬核亨利	7.6	33550	20.024556582046866
大都会	5.2	6292	20.02293727463124
青燕	7.4	472	20.020323108810913
风吹柳树静	7.7	451	20.019912585197417
我孩子们的父亲	6.8	520	20.019189699582483
永远的蝙蝠侠	6.6	19395	20.016957392419037
卧虎	6.0	12781	20.01483505789013
悍匪	6.2	578	20.013425223911714
僵尸启示录：救赎	3.9	1081	20.0068989880642
新不了情	8.3	45691	20.006839029655506
迷失海岸	6.9	511	20.006722673719498
迷局	4.6	3169	20.00424946463871
暗恋99天	5.6	9241	19.99968394351879
剧场灵	4.1	931	19.995801853583977
龙拳小子	4.0	1295	19.995102017161596
燃情狙击手	5.7	636	19.993950035787012
室友	5.9	11886	19.992377926602636
自由之路	8.0	431	19.99112065716281
消失在地图上的名字	8.0	431	19.99112065716281
要人警护官SP 2008春季特别篇	6.1	588	19.986607145308728
鬼魅浮生	7.5	32199	19.984984776336447
给桃子的信	8.2	44042	19.984727457926358
我是奋青	4.1	1539	19.98089596043768
铁拳	7.3	29169	19.976086676386206
别有动机	4.3	2108	19.97294412583719
忧郁症	6.9	23461	19.97293329638254
好汉三条半	5.7	635	19.966650016456935
脑男	7.1	26306	19.961581345827597
与犯罪的战争：坏家伙的全盛时代	7.8	37259	19.95743988860978
吓破胆	6.7	527	19.956021200836418
床伴逐个数	6.4	17259	19.952802724145556
坏中尉	6.9	23556	19.952679720059525
往事如烟	7.6	456	19.951227288128635
夏天协奏曲	6.8	22238	19.947903545797093
爱情36计	5.0	5199	19.945820101402326
拜金女郎	5.9	12033	19.93970164095174
功夫小蝇	7.4	30903	19.939338117112044
雪人	5.2	6434	19.938642405080774
不测风云	6.3	565	19.937648332444372
自杀森林	4.7	3674	19.934327967416113
邻居	7.4	30940	19.932906409467005
疯狂保姆	6.1	586	19.927472021691038
飞鹰艾迪	8.0	40936	19.922268524430216
午夜小河	6.0	597	19.920338034001233
闪烁的爱情	5.4	7862	19.919298005609537
滑板厨房	6.8	517	19.918469341214696
阿曼达·诺克斯：在意大利接受审判的凶手	6.6	535	19.917944814189113
东京超恐怖传说	4.6	811	19.916597476775323
凯尔经的秘密	8.4	48259	19.914252235188375
炮弹飞车	5.6	646	19.911039584527828
碧玉簪	8.6	395	19.910645320617242
孽海痴魂	8.0	429	19.909949227827912
监狱淌血	7.7	448	19.903465476284293
城市之光	9.3	66339	19.898456514690594
故事的故事	7.6	34327	19.898166123012416
脑浆炸裂少女	4.5	2867	19.896727502305946
的士速递2	7.8	37689	19.892428248276175
每当变幻时	7.9	39404	19.892112077070877
百货战警	6.2	15245	19.88807508030485
金刚不坏	7.6	34411	19.88467402301293
拜见岳父大人2	7.1	26717	19.881629605553304
梁祝	8.0	41226	19.88124791250746
美国，美国	8.4	405	19.878171200112096
黑麦奇案	7.5	461	19.87720874875577
魔鬼山历险记	5.6	9526	19.876130523645834
戒烟不戒酒	6.1	14220	19.87569364804309
时间都去哪了	4.2	899	19.87537844460455
我人生中最精彩的瞬间	7.2	483	19.875005377298443
巨浪	7.6	454	19.87473836616031
缘来是游戏	3.9	1135	19.868810350587175
金珠玛米	5.4	672	19.86867712635723
日暮	6.1	584	19.868306653573544
鲁邦三世：燃烧的斩铁剑	8.2	416	19.865527881794375
国王口信	6.2	573	19.862718267495712
皮囊之下	5.0	734	19.85900417592969
地海传说	6.2	15348	19.85775070680902
夺宝奇兵2	7.7	36235	19.857440865863502
财神到	5.5	8759	19.856551970095772
地狱高中生活	6.6	533	19.85305524720492
硬纸盒子	9.1	369	19.847543612804795
异教徒	5.6	9606	19.842112935279367
宠物小精灵 超梦～通往觉醒的序章～	7.2	482	19.839080689477203
编舟记	8.6	52712	19.83706092537743
早间主播	7.7	36371	19.836488118392886
爱将逝	6.9	506	19.8358986784316
新上海滩	7.6	34731	19.833575531163007
一本漫画闯天涯	6.6	20152	19.833403891953672
后窗惊魂	6.5	18924	19.8297415847495
偶滴神啊	8.4	48949	19.827632468108565
鱼狗	5.3	685	19.827457736586094
微光城市	6.8	22789	19.827012947397076
悠悠	8.2	415	19.823723216051214
婴儿房	6.6	532	19.820596980592406
我不是王毛	7.9	39902	19.820044578954413
甜蜜杀机	6.0	13368	19.819135167795025
动物屋	6.8	514	19.817662999040035
刺客学妹	4.9	4825	19.81261597407843
哆啦A梦：特别加映少年山贼团	8.5	398	19.8099955055296
枪王	8.1	43564	19.80521595485498
读取记忆碎片的男人	6.2	571	19.802380564484842
城市里的老鼠	7.5	459	19.801845337148865
有五个姐姐的我就注定要单身了啊！！	4.2	1917	19.798209041839137
剧场版 假面骑士电王&Kiva 巅峰刑事	7.4	466	19.797872110424166
瑜伽学院	4.8	4318	19.795346919263203
相见恨早	7.6	35003	19.790510628492527
跟踪	7.2	28711	19.785209539864184
小情人	8.6	53155	19.784781903379958
第七谎言	4.1	1644	19.784343958325888
再见七日情	6.3	560	19.7839878414162
水男孩	6.1	581	19.779501666190015
新大头儿子和小头爸爸2一日成才	4.3	2245	19.776279088714077
改变，爱未变	6.5	540	19.775769600969443
布拉芙夫人	5.8	11550	19.774332395670285
去南方	6.2	570	19.772199889446735
功夫厨神	4.6	3399	19.77014295568655
学校	8.3	408	19.768865846673485
007之黄金眼	7.5	33506	19.7682248116024
我才不会对黑崎君说的话言听计从	5.5	8962	19.7650199919449
蜜色之肤	7.5	458	19.764145841232168
新扎师妹3	4.8	4361	19.760798601392548
悲哀于我	7.4	465	19.76075671667525
军阀	7.6	451	19.75991372045459
别惹蚂蚁	7.1	27374	19.756343354226978
赏金猎手	6.1	14617	19.753687686310872
真爱无价	7.1	27398	19.751823812843813
佐罗传奇	7.0	25940	19.751671102468517
三重威胁之跨国大营救	4.5	2998	19.75068765195964
女帅男兵	6.1	580	19.749884768817417
吴三桂与陈圆圆	6.1	580	19.749884768817417
六百英里	6.1	580	19.749884768817417
二十二岁的分别	7.3	472	19.749778201935094
乐高漫威超级英雄：极限过载	7.9	431	19.741231648948276
法蒂玛	7.1	487	19.74056001755036
我爱你	7.1	27484	19.735661237046948
迷惑	6.9	503	19.733285577093586
赴汤蹈火	8.0	42332	19.727409145331755
鬼使神差2	5.3	681	19.72703079627994
破门而入	5.2	696	19.723864644784356
任长霞	5.7	626	19.720655196758656
算计：七天的死亡游戏	5.6	9906	19.71702222218317
史诗电影	5.0	5544	19.712476317706106
美好的普通人	6.2	568	19.711814823121056
夺帅	6.2	15860	19.709969900763152
英国贵妇与法国公爵	7.7	443	19.70913689883851
我的名字叫可汗	8.4	49912	19.708760990975666
天朝国库之谜	7.0	494	19.706426431808207
义海倾情	7.0	494	19.706426431808207
斯蒂威.格瑞菲:未曝光的故事	8.4	401	19.70612843874425
预兆	5.8	613	19.704107489412028
针孔旅馆	6.2	15881	19.704010895196276
女巫布莱尔	6.4	18210	19.703458680719823
谣言的女人	7.9	430	19.70115992811894
爱的猎犬	5.6	638	19.696801948873784
娼年	5.7	10847	19.69339144957131
看得见风景的房间	7.7	37322	19.69212625995921
曼谷保镖2	6.7	519	19.691719508489403
幸运星卢克	6.7	519	19.691719508489403
续写哈姆雷特	6.3	557	19.69169360362614
007之明日帝国	7.3	30779	19.691206759216705
彩虹女神	7.7	37343	19.688980132519493
鲁邦三世 意大利游戏	7.8	436	19.688968486735693
月亮的孩子	7.8	436	19.688968486735693
有人拉屋米	6.0	589	19.688029571414987
同门	5.9	12769	19.685280028305684
海鸥食堂	8.3	48222	19.681801841771957
猫头鹰王国：守卫者传奇	7.4	32438	19.678768621625952
恋战冲绳	7.3	30864	19.676583585366973
但丁01	5.2	694	19.67473017764006
狂蟒之灾3	4.9	5016	19.674441409406697
真功夫之奥运在我家	7.7	442	19.670233420894334
月桂谷	7.1	485	19.669783093501845
刘三姐	8.1	417	19.664546056269245
精英部队2：大敌当前	8.7	56188	19.66417006257915
霓虹恶魔	6.3	17175	19.663366472039566
快餐车	7.6	35829	19.661754718963124
最爱还是他	6.4	546	19.659830589035867
最佳贼拍档	6.6	527	19.658170138137365
一路有你	6.0	13897	19.649997914434174
彼得与狼：普罗柯菲耶夫的交响童话	8.7	384	19.64977928538986
警界黑幕	6.8	509	19.649459987890648
潜艇总动员：海底两万里	3.8	1022	19.648816647654908
妃子笑	5.1	6277	19.64672266139909
小熊维尼：新年新希望	8.3	405	19.641526304872666
歌声泪痕	8.3	405	19.641526304872666
夜色撩人	4.6	3533	19.640949198586565
迷魂之密室逃脱	4.0	1464	19.63871457234512
第三度嫌疑人	7.1	28009	19.638077880017242
听见下雨的声音	5.4	8447	19.637789185867767
没有出口的海	6.9	500	19.630582799071146
突袭2：暴徒	7.9	41261	19.62786271682246
库尔特是残酷的	6.6	526	19.625657548073967
麻雀变凤凰	6.6	526	19.625657548073967
假面骑士W RETURNS 假面骑士Eternal	8.0	422	19.625420877894996
耐撕侦探	7.0	26600	19.623921928332745
折翼母亲	7.2	476	19.62330391480486
最强的名医SP	7.9	428	19.620976420924798
故乡	8.4	399	19.620015915278323
鬼来电	6.9	25177	19.61913616426916
日本沉没	6.4	18544	19.61896638044964
毛骨悚然撞鬼经 2007夏季特别篇	6.5	535	19.61615777154989
伊凡“雷”帝：回到未来	7.4	461	19.612179298772357
出埃及记	7.1	28185	19.60577317065933
007之黑日危机	7.4	32885	19.605204975166547
恋恋书中人	7.5	34527	19.604700119728054
迫降航班	7.3	31317	19.599323640829518
胖虎日记	6.9	499	19.596328518765088
我的见鬼女友	6.7	22506	19.5962527240807
天鹅湖	8.9	373	19.595756674259686
荡寇风云	6.1	15150	19.594996887795766
课外授业	6.6	525	19.593135843952194
杀人狂	6.7	516	19.592452146670198
万视瞩目	6.7	516	19.592452146670198
不惧风暴	6.7	22531	19.59084980141961
刺杀希特勒计划	7.2	475	19.5873027983205
狼少女与黑王子	6.2	16302	19.586181029328785
卖百科全书的女人	6.5	534	19.584208996433965
猎头游戏	7.6	36338	19.583882370385535
哆啦A梦：大雄的南极冰冰凉大冒险	6.6	21232	19.583129049732538
星际传奇3	6.4	18695	19.581266094865825
天赐的礼物	7.9	427	19.580864572200944
胜者为王	7.3	31440	19.5785386564895
斑马人2：斑马城的反攻	5.0	722	19.57755734022997
早安孟买	8.4	398	19.57693673487631
国王游戏	4.7	775	19.566388465995878
暮光·巴黎	3.9	1263	19.56610386962043
毛骨悚然	6.4	543	19.565717315874195
花火	8.6	55062	19.564599826824843
爱情战争	5.6	633	19.562696540401518
漂亮朋友	5.9	13140	19.562539410587952
最终幻想15：王者之剑	7.2	29968	19.561113148815572
海军陆战队的故事	6.6	524	19.560605008411912
心灵想要大声呼喊	5.9	596	19.55980306995601
赫迪	6.7	515	19.55934418745264
铁拳2	3.8	1056	19.558485177446265
插翼难飞2	5.7	620	19.55636149486566
许三观	7.3	31592	19.55296519292557
奇人密码：古罗布之迷	6.5	533	19.552251379823026
总统杀局	7.0	26978	19.552176555567534
省港一号通缉犯	7.2	474	19.55129067170326
力王	6.9	25530	19.549353709343784
大丈夫	7.5	34887	19.548192900581178
火星异种	5.0	5815	19.53914981923449
29+1	7.2	30102	19.5377805167942
鬼娃回魂	6.3	552	19.537705363848676
神行太保	6.4	542	19.534329123419848
霍顿与无名氏	7.8	40150	19.53405375854954
东京食尸鬼 真人版	5.6	10364	19.533175018576035
完美圣诞节	6.2	562	19.530468888205945
步履沉重	6.6	523	19.528065024026724
古斯柯布多力传	6.6	523	19.528065024026724
古斯柯布多力传	6.6	523	19.528065024026724
老千2：神之手	7.1	28613	19.528048186283552
正牌韦小宝之奉旨沟女	6.2	16523	19.525539640484656
麦兜，菠萝油王子	8.0	43851	19.522550413848283
夜夜伴肥娇	6.5	532	19.520284905128886
警察故事3：超级警察	7.5	35070	19.519691545078565
破坏者	5.6	10401	19.518679237417675
雪山之家	6.8	505	19.514723021539805
我妻子的一切	7.3	31832	19.512835494604314
午夜照相馆	4.9	736	19.50772554513309
猛龙特囧	4.4	2821	19.506272430630066
罗马情缘	6.2	16602	19.50405900794587
食戟之灵 贰之皿 OVA 远月十杰	7.4	458	19.500623896682406
油麻菜籽	7.9	425	19.500600527505753
特务迷城	6.5	20298	19.498815156412867
人力资源	7.3	465	19.493719463747205
加速世界 OVA #EX02 Vacation；温泉	6.9	496	19.49350533371832
篮坛怪杰	7.1	480	19.49265431362124
魔术师	8.7	57735	19.492534136143725
转校生	7.8	431	19.491342640733738
胡狼来了	5.3	7989	19.4887320035126
凄灵室	3.8	1084	19.48625212164987
男人四十	8.0	44137	19.484774284907605
四月四日	6.0	582	19.48437141381519
公主复仇记	6.8	24431	19.483364353495535
死亡实验	7.3	32031	19.479790067082845
法官老爹	7.9	42342	19.4794611532225
目标战	4.4	2847	19.476951174093646
街角洋果子店	6.9	25914	19.474530384887007
黑白森林	6.5	20455	19.46243714777615
约克中士	7.5	450	19.462119467855242
青春梦工场	8.0	44311	19.46191118431609
在我入睡前	6.4	19184	19.461233884332472
鬼追人	6.5	530	19.456325314826067
警察故事续集	7.5	35508	19.452074692632078
傀儡姬	5.3	670	19.450388720892022
丛林大反攻4：吓傻了	5.5	642	19.450329106606883
米老鼠温馨圣诞	8.4	395	19.44760705734707
恋爱中的宝贝	6.2	16822	19.44477390638167
漫画家与助手们 OVA2	7.2	471	19.44318799828091
迷魂记	8.6	56149	19.442482460681525
无处可逃	6.4	539	19.440113020715394
心惊胆战	4.1	1851	19.43116163118494
媚眼激情夜2	4.6	788	19.42751075871967
呖咕呖咕新年财	6.4	19328	19.42646972227981
飞鸟历险记	5.8	603	19.424453678310886
穆那大哥做医生	7.5	449	19.4243119739488
破绽	7.3	32374	19.42331134647946
都市传说的诅咒 东京篇	5.7	615	19.41926653207383
好多大米	5.9	591	19.417048319366433
未知死亡	8.5	389	19.41696444945536
海云台	6.6	22000	19.41278425462147
家庭作业	6.9	26237	19.412446644453475
斯大林格勒	6.1	15794	19.41054406222196
世界奇妙物语 96秋之特别篇	8.2	405	19.40488140963323
大鸟和小鸟	7.7	435	19.3975531518763
灼眼的夏娜：恋爱温泉的校外学习	6.7	510	19.393662276054062
夏末秋至	6.5	528	19.392330091566386
大地与阴影	6.9	493	19.390591206373454
少年巴比伦	6.7	23483	19.389446266138613
与狼共舞	8.9	62932	19.383444535132874
荷尔蒙	7.5	35969	19.381802218682555
从容的快板	8.7	378	19.380369826520337
救难小英雄	7.9	422	19.380103116921312
闺蜜	6.2	557	19.37912703848922
闪耀的花火	6.4	537	19.37725918851912
伪恋OAD：兼职/酒后吐真言	7.6	441	19.376365116528895
死神的十字路口	7.4	34341	19.372338434032603
杀戮场	5.1	697	19.36864635467776
它在身后	6.4	19593	19.363165610792606
姐弟恋	7.0	28002	19.362756118382617
火星人玩转地球	7.2	31134	19.361489635507247
局内人	7.8	41422	19.35734456016374
天降美食2	7.2	31166	19.356117118302844
第一滴血4	7.3	32793	19.355124832475088
科洛弗悖论	6.0	14888	19.34979583766163
丑闻	7.5	447	19.34866056001665
极地特快	7.6	37921	19.348488821177913
亚瑟王	6.8	25112	19.347569151128813
铠甲勇士捕王	3.8	1140	19.347221008769925
乾隆皇与三姑娘	6.8	500	19.346081599084606
香港奇案之二：凶杀	6.8	500	19.346081599084606
好想吃拉面！	6.0	577	19.338676906114653
海贼王特别篇16 简单易懂 路飞大百科	7.2	468	19.334985391521894
有关时间旅行的热门问题	7.8	41589	19.334548522665145
怪谈	4.6	3874	19.333084198000428
女儿，妻子，母亲	7.8	427	19.333005526983204
惊声尖笑3	6.8	25200	19.330290740354716
超越边缘	5.2	680	19.330175799302047
撞死了一只羊	7.2	31345	19.326165960409696
棋手	6.9	491	19.32193099163408
黄飞鸿之西域雄狮	6.9	26718	19.32139611249227
灰姑娘	3.8	1151	19.32071539419045
名苑猎凶	7.7	433	19.319529225963763
世界奇妙物语 03秋之特别篇	7.7	433	19.319529225963763
回到过去拥抱你	4.8	4951	19.31839792299738
蒙娜丽莎的微笑	7.8	41709	19.318224585148265
杀戮	8.2	49339	19.308278376675574
猛男诞生记	5.6	10964	19.304253245097964
青木瓜之味	7.8	41858	19.298020933658574
孤独的妻子	7.8	426	19.29338815472119
怒焰狂花	8.6	381	19.290837135042384
暴躁天使	4.3	845	19.289818851294257
拥抱每一刻花火	6.9	490	19.28758558332224
八子	4.2	2268	19.2852700243648
解除好友	6.5	21242	19.284191798730795
特罗马警报	7.1	474	19.279744967929606
超人高校	6.2	17453	19.278938978764533
蝎子	4.6	781	19.27821602404457
关于爱情和那些魔鬼	5.1	693	19.272267192248453
贱民	6.6	515	19.26741367719215
狄仁杰之夺命天眼	3.8	1174	19.266103657015954
完美假妻168	4.9	5627	19.265336804259636
36	7.2	466	19.262794485818105
欢乐守护者	7.6	438	19.261057713264172
战龙在野	6.7	506	19.260945093549527
军舰岛	7.8	42185	19.253932329535793
父子	6.8	25596	19.253277263383257
极道黑社会	6.9	489	19.25322994663486
新妈妈再爱我一次	4.4	3054	19.252635827318983
我的流氓爱人	6.0	574	19.25116966741657
逆转	5.3	662	19.248758435630492
台北飘雪	5.5	10202	19.247307374779847
兔子洞	7.3	33469	19.246930768946086
王国	6.1	563	19.245217787529683
光辉岁月	4.6	3979	19.243728806021785
圣殇	7.7	40453	19.2415670226395
马利和我	7.9	44166	19.237445546833744
人皮客栈2	6.7	24233	19.236446363810323
大头仔	7.5	444	19.235091965757803
电视	6.5	523	19.232185250935416
灭顶之灾	6.0	15306	19.22912065171018
我是公务员	6.3	542	19.229105230866413
要听神明的话	6.5	21493	19.228730285803906
暴力城市	6.2	552	19.227583056485997
永不退缩2	6.2	552	19.227583056485997
高飞鸟	6.2	552	19.227583056485997
战斗民族养成记	4.7	4521	19.22610615114469
爱情梦幻号	5.7	12147	19.2247395363304
嫌疑人X的献身	7.5	37026	19.224020441323262
宝莱坞之不可能的任务	7.0	480	19.21810988666883
与众不同	7.8	424	19.21411348008773
我的超级前女友	5.6	11224	19.208919545791744
蝙蝠侠	7.4	35418	19.206354889405723
笑林小子2：新乌龙院	7.7	40774	19.197361049693193
野兽男孩	5.7	12232	19.195868458168665
小城犯罪	6.0	572	19.19279356700488
魔幻仙踪	4.4	818	19.192622538175225
基因决定我爱你	5.7	12245	19.191470577819253
虎胆龙威3	7.8	42690	19.186511410670708
森冤	4.5	3563	19.186334074850016
娜希德	6.9	487	19.18448790437993
狼犬丹尼	6.2	17825	19.183959426114967
天才捕手	7.5	37321	19.180788428282856
红河谷	7.7	40910	19.17873690286688
绝色神偷	6.3	19099	19.177472753877918
飞虎雄心	6.8	495	19.17719320929831
三个未婚妈妈	4.0	1717	19.175567992113848
危机13小时	7.8	42775	19.17524180491873
目无王法	7.8	423	19.17445611498218
变身怪医	8.3	394	19.173460771891477
吉野理发之家	7.1	471	19.17314372052701
小心间谍	6.5	521	19.16806424264186
醉拳2	7.7	40989	19.16794687165887
北风和太阳的法庭	6.3	540	19.167284382478076
没头脑和不高兴	8.7	60791	19.166593440706112
龙珠超：布罗利	7.3	34014	19.161282661242296
爱情三选一	7.8	42936	19.153957093023894
女演员大作战	4.4	816	19.152080979245074
食人鱼2：繁殖	5.4	644	19.148321074828107
恋爱舞台 OAD	7.1	470	19.137588103450422
德州电锯杀人狂	6.9	27729	19.13524760413669
喷气机男孩	7.8	422	19.134785355947617
猛鬼出笼	6.0	570	19.134386989787163
六号出口	6.2	18024	19.13396109253089
大白鲨大报复	5.6	617	19.132473327900975
提着心吊着胆	6.8	26232	19.13204820611757
咒怨：白老妇	5.8	13462	19.128977060585374
奇怪的猫咪	6.7	502	19.128074023970015
卡拉瓦乔	7.7	428	19.12424284064822
鲨卷风3	3.7	996	19.124195148579332
窃遇偷香	7.2	462	19.118277807299574
周渔的火车	6.6	23419	19.113134811570635
世界奇妙物语  90冬之特别篇	8.2	398	19.110819193569725
为何中止	6.3	538	19.105429637100393
黑白祖孙情	6.6	510	19.104204630142803
美国派(番外篇)6：兄弟会	6.4	20735	19.099812247574963
光脚的基丰	7.9	415	19.09846504961032
绝命人口436	6.1	558	19.096356496471472
魔鬼球员	7.4	447	19.090678419216427
神勇奶爸	6.8	26464	19.08855660444629
深海之战	5.2	8061	19.087131990994006
邪恶	4.1	882	19.085408069662485
古镇凶灵之巫咒缠身	4.0	1772	19.08395838139328
乘客	6.6	23572	19.081916776622656
迷夜惨遇	5.5	628	19.08149422279114
月光光心慌慌6	5.6	615	19.078577645546222
成人初学者	5.6	615	19.078577645546222
屌丝骑士	4.2	2433	19.07102794835405
爱	8.6	59613	19.06852402316269
三夫	5.7	12617	19.067563106223368
丑陋的真相	6.7	25095	19.066341738537275
盲证	7.5	38115	19.066104515640582
深水区	4.7	752	19.06305149299073
俄罗斯大厦	6.7	500	19.061580399098073
深空失忆	7.4	36407	19.05832030965131
